time_aligned_sec,L_Gyro_Z_aligned,R_Gyro_Z_aligned
100.625,-140.762,199.413
100.63,-140.762,175.953
100.635,-140.762,152.493
100.64,-134.897,123.167
100.645,-134.897,93.842
100.65,-134.897,58.651
100.655,-134.897,23.46
100.66,-134.897,-11.73
100.665,-129.032,-52.786
100.67,-123.167,-99.707
100.675,-123.167,-129.032
100.68,-111.437,-129.032
100.685,-105.572,-93.842
100.69,-99.707,-41.056
100.69500000000001,-93.842,-35.191
100.7,-93.842,-70.381
100.705,-93.842,-105.572
100.71000000000001,-99.707,-146.628
100.715,-99.707,-187.683
100.72,-99.707,-205.279
100.72500000000001,-99.707,-193.548
100.73,-93.842,-187.683
100.735,-87.977,-193.548
100.74000000000001,-87.977,-175.953
100.745,-82.111,-146.628
100.75,-70.381,-152.493
100.755,-64.516,-164.223
100.76,-58.651,-158.358
100.765,-46.921,-164.223
100.77,-35.191,-158.358
100.775,-23.46,-140.762
100.78,-0.0,-129.032
100.785,17.595,-117.302
100.79,29.326,-111.437
100.795,41.056,-111.437
100.8,46.921,-105.572
100.805,58.651,-105.572
100.81,64.516,-105.572
100.815,70.381,-105.572
100.82000000000001,82.111,-99.707
100.825,93.842,-99.707
100.83,105.572,-87.977
100.83500000000001,117.302,-87.977
100.84,129.032,-82.111
100.845,134.897,-76.246
100.85000000000001,146.628,-70.381
100.855,158.358,-64.516
100.86,164.223,-58.651
100.86500000000001,175.953,-58.651
100.87,181.818,-58.651
100.875,193.548,-52.786
100.88,199.413,-52.786
100.885,205.279,-52.786
100.89,211.144,-46.921
100.895,217.009,-46.921
100.9,222.874,-46.921
100.905,228.739,-46.921
100.91,234.604,-46.921
100.915,240.469,-46.921
100.92,246.334,-46.921
100.925,252.199,-46.921
100.93,252.199,-46.921
100.935,258.064,-46.921
100.94,258.064,-46.921
100.94500000000001,263.93,-46.921
100.95,263.93,-46.921
100.955,263.93,-41.056
100.96000000000001,269.795,-41.056
100.965,269.795,-41.056
100.97,269.795,-41.056
100.97500000000001,269.795,-46.921
100.98,269.795,-46.921
100.985,275.66,-46.921
100.99000000000001,269.795,-46.921
100.995,269.795,-46.921
101.0,269.795,-46.921
101.005,269.795,-46.921
101.01,263.93,-46.921
101.015,263.93,-46.921
101.02,258.064,-46.921
101.025,258.064,-46.921
101.03,252.199,-46.921
101.035,246.334,-46.921
101.04,246.334,-46.921
101.045,240.469,-46.921
101.05,234.604,-52.786
101.055,222.874,-46.921
101.06,217.009,-52.786
101.065,205.279,-52.786
101.07000000000001,199.413,-52.786
101.075,187.683,-52.786
101.08,175.953,-52.786
101.08500000000001,158.358,-52.786
101.09,146.628,-52.786
101.095,129.032,-58.651
101.10000000000001,111.437,-58.651
101.105,93.842,-58.651
101.11,76.246,-58.651
101.11500000000001,58.651,-58.651
101.12,41.056,-58.651
101.125,23.46,-58.651
101.13,-0.0,-58.651
101.135,-17.595,-58.651
101.14,-35.191,-58.651
101.145,-52.786,-58.651
101.15,-64.516,-58.651
101.155,-76.246,-64.516
101.16,-76.246,-64.516
101.165,-87.977,-58.651
101.17,-105.572,-64.516
101.175,-123.167,-64.516
101.18,-117.302,-64.516
101.185,-87.977,-64.516
101.19,-46.921,-64.516
101.19500000000001,-23.46,-64.516
101.2,-52.786,-64.516
101.205,-99.707,-64.516
101.21000000000001,-129.032,-64.516
101.215,-140.762,-70.381
101.22,-152.493,-70.381
101.22500000000001,-158.358,-70.381
101.23,-152.493,-70.381
101.235,-117.302,-76.246
101.24000000000001,-111.437,-82.111
101.245,-140.762,-82.111
101.25,-164.223,-82.111
101.255,-175.953,-87.977
101.26,-164.223,-87.977
101.265,-146.628,-93.842
101.27,-134.897,-93.842
101.275,-134.897,-99.707
101.28,-134.897,-99.707
101.285,-134.897,-105.572
101.29,-129.032,-111.437
101.295,-123.167,-111.437
101.3,-111.437,-117.302
101.305,-105.572,-123.167
101.31,-99.707,-129.032
101.315,-93.842,-134.897
101.32000000000001,-93.842,-134.897
101.325,-87.977,-140.762
101.33,-87.977,-146.628
101.33500000000001,-87.977,-146.628
101.34,-87.977,-146.628
101.345,-87.977,-152.493
101.35000000000001,-82.111,-146.628
101.355,-82.111,-152.493
101.36,-82.111,-146.628
101.36500000000001,-76.246,-146.628
101.37,-76.246,-146.628
101.375,-70.381,-146.628
101.38,-70.381,-152.493
101.385,-64.516,-164.223
101.39,-64.516,-170.088
101.395,-58.651,-164.223
101.4,-58.651,-158.358
101.405,-58.651,-146.628
101.41,-58.651,-140.762
101.415,-58.651,-140.762
101.42,-64.516,-134.897
101.425,-64.516,-134.897
101.43,-64.516,-129.032
101.435,-64.516,-123.167
101.44,-64.516,-117.302
101.44500000000001,-64.516,-99.707
101.45,-58.651,-82.111
101.455,-58.651,-64.516
101.46000000000001,-58.651,-52.786
101.465,-58.651,-41.056
101.47,-58.651,-17.595
101.47500000000001,-64.516,11.73
101.48,-58.651,41.056
101.485,-64.516,58.651
101.49000000000001,-64.516,76.246
101.495,-64.516,87.977
101.5,-64.516,99.707
101.505,-64.516,105.572
101.51,-58.651,117.302
101.515,-58.651,129.032
101.52,-58.651,140.762
101.525,-58.651,158.358
101.53,-58.651,175.953
101.535,-58.651,193.548
101.54,-58.651,205.279
101.545,-58.651,217.009
101.55,-58.651,234.604
101.555,-58.651,246.334
101.56,-58.651,263.93
101.565,-58.651,275.66
101.57000000000001,-58.651,287.39
101.575,-58.651,299.12
101.58,-58.651,310.85
101.58500000000001,-58.651,316.715
101.59,-58.651,328.446
101.595,-58.651,334.311
101.60000000000001,-58.651,346.041
101.605,-58.651,357.771
101.61,-58.651,363.636
101.61500000000001,-64.516,363.636
101.62,-64.516,369.501
101.625,-70.381,375.366
101.63,-70.381,375.366
101.635,-76.246,381.232
101.64,-76.246,381.232
101.645,-82.111,387.097
101.65,-87.977,387.097
101.655,-87.977,387.097
101.66,-93.842,392.962
101.665,-99.707,392.962
101.67,-99.707,387.097
101.675,-105.572,387.097
101.68,-111.437,381.232
101.685,-111.437,375.366
101.69,-117.302,369.501
101.69500000000001,-117.302,357.771
101.7,-123.167,346.041
101.705,-123.167,328.446
101.71000000000001,-123.167,310.85
101.715,-123.167,287.39
101.72,-129.032,269.795
101.72500000000001,-129.032,252.199
101.73,-134.897,228.739
101.735,-134.897,205.279
101.74000000000001,-134.897,181.818
101.745,-134.897,158.358
101.75,-134.897,123.167
101.755,-134.897,93.842
101.76,-134.897,58.651
101.765,-129.032,23.46
101.77,-123.167,-17.595
101.775,-117.302,-64.516
101.78,-111.437,-99.707
101.785,-105.572,-123.167
101.79,-99.707,-117.302
101.795,-93.842,-70.381
101.8,-87.977,-11.73
101.805,-87.977,0.0
101.81,-93.842,-29.326
101.815,-87.977,-58.651
101.82000000000001,-82.111,-105.572
101.825,-82.111,-164.223
101.83,-76.246,-199.413
101.83500000000001,-70.381,-193.548
101.84,-64.516,-170.088
101.845,-58.651,-152.493
101.85000000000001,-52.786,-146.628
101.855,-52.786,-158.358
101.86,-46.921,-170.088
101.86500000000001,-46.921,-170.088
101.87,-41.056,-158.358
101.875,-35.191,-140.762
101.88,-35.191,-134.897
101.885,-23.46,-129.032
101.89,-11.73,-134.897
101.895,-0.0,-134.897
101.9,5.865,-134.897
101.905,23.46,-123.167
101.91,46.921,-123.167
101.915,58.651,-117.302
101.92,70.381,-111.437
101.925,76.246,-105.572
101.93,82.111,-99.707
101.935,93.842,-99.707
101.94,99.707,-93.842
101.94500000000001,105.572,-87.977
101.95,117.302,-82.111
101.955,129.032,-82.111
101.96000000000001,134.897,-76.246
101.965,146.628,-76.246
101.97,158.358,-70.381
101.97500000000001,170.088,-70.381
101.98,175.953,-64.516
101.985,181.818,-64.516
101.99000000000001,187.683,-58.651
101.995,193.548,-58.651
102.0,199.413,-52.786
102.005,205.279,-52.786
102.01,211.144,-46.921
102.015,222.874,-46.921
102.02,222.874,-46.921
102.025,228.739,-46.921
102.03,234.604,-41.056
102.035,240.469,-41.056
102.04,246.334,-41.056
102.045,252.199,-41.056
102.05,252.199,-41.056
102.055,258.064,-41.056
102.06,258.064,-41.056
102.065,263.93,-41.056
102.07000000000001,263.93,-41.056
102.075,269.795,-41.056
102.08,269.795,-41.056
102.08500000000001,269.795,-41.056
102.09,269.795,-41.056
102.095,269.795,-41.056
102.10000000000001,269.795,-41.056
102.105,269.795,-41.056
102.11,269.795,-41.056
102.11500000000001,269.795,-41.056
102.12,269.795,-41.056
102.125,263.93,-41.056
102.13,263.93,-41.056
102.135,258.064,-46.921
102.14,252.199,-46.921
102.145,252.199,-46.921
102.15,246.334,-46.921
102.155,240.469,-46.921
102.16,228.739,-46.921
102.165,222.874,-46.921
102.17,217.009,-46.921
102.175,211.144,-52.786
102.18,199.413,-52.786
102.185,187.683,-52.786
102.19,175.953,-52.786
102.19500000000001,164.223,-52.786
102.2,152.493,-58.651
102.205,140.762,-58.651
102.21000000000001,123.167,-58.651
102.215,105.572,-58.651
102.22,87.977,-64.516
102.22500000000001,70.381,-64.516
102.23,52.786,-64.516
102.235,29.326,-64.516
102.24000000000001,11.73,-64.516
102.245,-5.865,-70.381
102.25,-23.46,-70.381
102.255,-46.921,-70.381
102.26,-70.381,-70.381
102.265,-93.842,-70.381
102.27,-117.302,-70.381
102.275,-123.167,-70.381
102.28,-105.572,-70.381
102.285,-64.516,-76.246
102.29,-41.056,-70.381
102.295,-52.786,-70.381
102.3,-87.977,-70.381
102.305,-111.437,-70.381
102.31,-123.167,-70.381
102.315,-140.762,-70.381
102.32000000000001,-152.493,-70.381
102.325,-158.358,-70.381
102.33,-146.628,-70.381
102.33500000000001,-129.032,-70.381
102.34,-134.897,-76.246
102.345,-146.628,-76.246
102.35000000000001,-146.628,-76.246
102.355,-140.762,-76.246
102.36,-134.897,-76.246
102.36500000000001,-123.167,-76.246
102.37,-111.437,-82.111
102.375,-105.572,-82.111
102.38,-93.842,-82.111
102.385,-87.977,-87.977
102.39,-76.246,-87.977
102.395,-70.381,-93.842
102.4,-64.516,-105.572
102.405,-58.651,-105.572
102.41,-58.651,-111.437
102.415,-52.786,-117.302
102.42,-52.786,-129.032
102.425,-52.786,-134.897
102.43,-46.921,-140.762
102.435,-46.921,-146.628
102.44,-52.786,-152.493
102.44500000000001,-52.786,-158.358
102.45,-52.786,-164.223
102.455,-52.786,-170.088
102.46000000000001,-52.786,-170.088
102.465,-58.651,-170.088
102.47,-58.651,-170.088
102.47500000000001,-58.651,-170.088
102.48,-58.651,-170.088
102.485,-58.651,-170.088
102.49000000000001,-58.651,-164.223
102.495,-64.516,-164.223
102.5,-58.651,-170.088
102.505,-64.516,-170.088
102.51,-64.516,-170.088
102.515,-64.516,-164.223
102.52,-64.516,-152.493
102.525,-64.516,-140.762
102.53,-64.516,-123.167
102.535,-64.516,-111.437
102.54,-70.381,-105.572
102.545,-70.381,-105.572
102.55,-70.381,-99.707
102.555,-70.381,-93.842
102.56,-76.246,-87.977
102.565,-76.246,-76.246
102.57000000000001,-76.246,-58.651
102.575,-76.246,-41.056
102.58,-76.246,-29.326
102.58500000000001,-76.246,0.0
102.59,-76.246,41.056
102.595,-70.381,76.246
102.60000000000001,-70.381,99.707
102.605,-70.381,111.437
102.61,-70.381,123.167
102.61500000000001,-64.516,129.032
102.62,-64.516,134.897
102.625,-64.516,152.493
102.63,-70.381,164.223
102.635,-64.516,181.818
102.64,-70.381,199.413
102.645,-70.381,217.009
102.65,-70.381,228.739
102.655,-70.381,246.334
102.66,-70.381,258.064
102.665,-70.381,275.66
102.67,-70.381,293.255
102.675,-76.246,304.985
102.68,-76.246,316.715
102.685,-76.246,328.446
102.69,-76.246,340.176
102.69500000000001,-76.246,351.906
102.7,-76.246,357.771
102.705,-76.246,369.501
102.71000000000001,-82.111,375.366
102.715,-82.111,381.232
102.72,-82.111,387.097
102.72500000000001,-82.111,392.962
102.73,-82.111,398.827
102.735,-82.111,398.827
102.74000000000001,-82.111,404.692
102.745,-87.977,404.692
102.75,-87.977,410.557
102.755,-87.977,404.692
102.76,-93.842,404.692
102.765,-93.842,404.692
102.77,-93.842,410.557
102.775,-99.707,404.692
102.78,-99.707,392.962
102.785,-105.572,387.097
102.79,-111.437,369.501
102.795,-111.437,351.906
102.8,-123.167,334.311
102.805,-129.032,310.85
102.81,-134.897,287.39
102.815,-134.897,258.064
102.82000000000001,-140.762,234.604
102.825,-146.628,205.279
102.83,-146.628,175.953
102.83500000000001,-152.493,146.628
102.84,-152.493,117.302
102.845,-146.628,87.977
102.85000000000001,-146.628,46.921
102.855,-146.628,17.595
102.86,-140.762,-17.595
102.86500000000001,-140.762,-58.651
102.87,-134.897,-93.842
102.875,-134.897,-129.032
102.88,-123.167,-140.762
102.885,-117.302,-129.032
102.89,-111.437,-76.246
102.895,-105.572,0.0
102.9,-93.842,29.326
102.905,-87.977,-5.865
102.91,-87.977,-46.921
102.915,-87.977,-93.842
102.92,-93.842,-158.358
102.925,-93.842,-193.548
102.93,-87.977,-205.279
102.935,-82.111,-175.953
102.94,-82.111,-146.628
102.94500000000001,-82.111,-134.897
102.95,-82.111,-134.897
102.955,-76.246,-152.493
102.96000000000001,-76.246,-164.223
102.965,-70.381,-158.358
102.97,-58.651,-152.493
102.97500000000001,-52.786,-140.762
102.98,-41.056,-134.897
102.985,-29.326,-129.032
102.99000000000001,-11.73,-134.897
102.995,-0.0,-134.897
103.0,11.73,-134.897
103.005,29.326,-129.032
103.01,35.191,-129.032
103.015,46.921,-123.167
103.02,46.921,-123.167
103.025,52.786,-117.302
103.03,58.651,-117.302
103.035,70.381,-111.437
103.04,82.111,-105.572
103.045,93.842,-99.707
103.05,105.572,-93.842
103.055,123.167,-93.842
103.06,134.897,-87.977
103.065,146.628,-87.977
103.07000000000001,158.358,-87.977
103.075,164.223,-87.977
103.08,175.953,-87.977
103.08500000000001,181.818,-82.111
103.09,193.548,-82.111
103.095,199.413,-76.246
103.10000000000001,205.279,-76.246
103.105,211.144,-70.381
103.11,217.009,-70.381
103.11500000000001,222.874,-64.516
103.12,228.739,-64.516
103.125,234.604,-58.651
103.13,240.469,-58.651
103.135,240.469,-58.651
103.14,246.334,-58.651
103.145,252.199,-58.651
103.15,258.064,-52.786
103.155,258.064,-52.786
103.16,258.064,-52.786
103.165,258.064,-52.786
103.17,263.93,-46.921
103.175,263.93,-46.921
103.18,263.93,-46.921
103.185,263.93,-46.921
103.19,263.93,-46.921
103.19500000000001,269.795,-46.921
103.2,269.795,-46.921
103.205,275.66,-46.921
103.21000000000001,275.66,-46.921
103.215,275.66,-46.921
103.22,275.66,-46.921
103.22500000000001,275.66,-46.921
103.23,269.795,-52.786
103.235,269.795,-52.786
103.24000000000001,269.795,-52.786
103.245,263.93,-52.786
103.25,258.064,-52.786
103.255,258.064,-52.786
103.26,252.199,-52.786
103.265,240.469,-52.786
103.27,234.604,-52.786
103.275,222.874,-52.786
103.28,217.009,-52.786
103.285,205.279,-52.786
103.29,193.548,-52.786
103.295,175.953,-52.786
103.3,158.358,-52.786
103.305,140.762,-52.786
103.31,123.167,-58.651
103.315,105.572,-58.651
103.32000000000001,87.977,-58.651
103.325,70.381,-58.651
103.33,52.786,-58.651
103.33500000000001,35.191,-58.651
103.34,17.595,-58.651
103.345,-0.0,-58.651
103.35000000000001,-23.46,-58.651
103.355,-46.921,-64.516
103.36,-70.381,-64.516
103.36500000000001,-87.977,-64.516
103.37,-105.572,-64.516
103.375,-99.707,-64.516
103.38,-70.381,-64.516
103.385,-46.921,-70.381
103.39,-41.056,-70.381
103.395,-64.516,-70.381
103.4,-93.842,-70.381
103.405,-105.572,-70.381
103.41,-117.302,-70.381
103.415,-129.032,-76.246
103.42,-134.897,-76.246
103.425,-117.302,-76.246
103.43,-111.437,-76.246
103.435,-117.302,-82.111
103.44,-123.167,-82.111
103.44500000000001,-123.167,-82.111
103.45,-123.167,-82.111
103.455,-123.167,-87.977
103.46000000000001,-111.437,-87.977
103.465,-111.437,-93.842
103.47,-105.572,-93.842
103.47500000000001,-99.707,-99.707
103.48,-93.842,-99.707
103.485,-87.977,-105.572
103.49000000000001,-82.111,-111.437
103.495,-82.111,-123.167
103.5,-76.246,-129.032
103.505,-76.246,-134.897
103.51,-70.381,-140.762
103.515,-70.381,-146.628
103.52,-64.516,-158.358
103.525,-64.516,-164.223
103.53,-64.516,-164.223
103.535,-64.516,-170.088
103.54,-64.516,-170.088
103.545,-64.516,-170.088
103.55,-64.516,-170.088
103.555,-70.381,-170.088
103.56,-64.516,-164.223
103.565,-64.516,-158.358
103.57000000000001,-64.516,-152.493
103.575,-64.516,-146.628
103.58,-64.516,-146.628
103.58500000000001,-64.516,-146.628
103.59,-64.516,-146.628
103.595,-64.516,-140.762
103.60000000000001,-58.651,-129.032
103.605,-58.651,-111.437
103.61,-58.651,-99.707
103.61500000000001,-58.651,-87.977
103.62,-58.651,-76.246
103.625,-58.651,-70.381
103.63,-58.651,-70.381
103.635,-52.786,-76.246
103.64,-58.651,-70.381
103.645,-52.786,-58.651
103.65,-52.786,-46.921
103.655,-52.786,-35.191
103.66,-58.651,-11.73
103.665,-58.651,0.0
103.67,-58.651,11.73
103.675,-58.651,52.786
103.68,-58.651,99.707
103.685,-58.651,123.167
103.69,-58.651,134.897
103.69500000000001,-64.516,134.897
103.7,-58.651,140.762
103.705,-64.516,146.628
103.71000000000001,-64.516,158.358
103.715,-64.516,170.088
103.72,-64.516,187.683
103.72500000000001,-64.516,205.279
103.73,-64.516,222.874
103.735,-70.381,240.469
103.74000000000001,-70.381,252.199
103.745,-70.381,263.93
103.75,-70.381,281.525
103.755,-70.381,293.255
103.76,-70.381,310.85
103.765,-70.381,316.715
103.77,-70.381,328.446
103.775,-70.381,334.311
103.78,-70.381,340.176
103.785,-70.381,351.906
103.79,-76.246,357.771
103.795,-76.246,363.636
103.8,-82.111,369.501
103.805,-82.111,375.366
103.81,-82.111,381.232
103.815,-87.977,387.097
103.82000000000001,-87.977,387.097
103.825,-93.842,387.097
103.83,-93.842,387.097
103.83500000000001,-93.842,387.097
103.84,-93.842,387.097
103.845,-93.842,387.097
103.85000000000001,-99.707,381.232
103.855,-99.707,375.366
103.86,-99.707,363.636
103.86500000000001,-99.707,346.041
103.87,-105.572,328.446
103.875,-105.572,310.85
103.88,-105.572,293.255
103.885,-111.437,269.795
103.89,-111.437,252.199
103.895,-117.302,228.739
103.9,-123.167,205.279
103.905,-123.167,181.818
103.91,-123.167,158.358
103.915,-129.032,129.032
103.92,-129.032,105.572
103.925,-129.032,76.246
103.93,-129.032,52.786
103.935,-123.167,17.595
103.94,-123.167,-17.595
103.94500000000001,-123.167,-58.651
103.95,-123.167,-87.977
103.955,-123.167,-105.572
103.96000000000001,-117.302,-99.707
103.965,-111.437,-58.651
103.97,-105.572,-17.595
103.97500000000001,-99.707,-11.73
103.98,-93.842,-35.191
103.985,-87.977,-64.516
103.99000000000001,-82.111,-105.572
103.995,-82.111,-158.358
104.0,-87.977,-187.683
104.005,-87.977,-187.683
104.01,-87.977,-158.358
104.015,-87.977,-140.762
104.02,-82.111,-134.897
104.025,-82.111,-134.897
104.03,-76.246,-140.762
104.035,-76.246,-140.762
104.04,-76.246,-129.032
104.045,-76.246,-123.167
104.05,-76.246,-111.437
104.055,-64.516,-111.437
104.06,-58.651,-111.437
104.065,-58.651,-111.437
104.07000000000001,-46.921,-117.302
104.075,-35.191,-117.302
104.08,-29.326,-117.302
104.08500000000001,-23.46,-117.302
104.09,-5.865,-111.437
104.095,17.595,-105.572
104.10000000000001,35.191,-93.842
104.105,46.921,-93.842
104.11,52.786,-87.977
104.11500000000001,58.651,-87.977
104.12,64.516,-82.111
104.125,76.246,-82.111
104.13,82.111,-82.111
104.135,93.842,-82.111
104.14,111.437,-87.977
104.145,123.167,-82.111
104.15,140.762,-82.111
104.155,152.493,-82.111
104.16,158.358,-76.246
104.165,170.088,-76.246
104.17,181.818,-76.246
104.175,187.683,-70.381
104.18,199.413,-70.381
104.185,205.279,-70.381
104.19,217.009,-70.381
104.19500000000001,222.874,-64.516
104.2,228.739,-64.516
104.205,234.604,-58.651
104.21000000000001,246.334,-58.651
104.215,252.199,-58.651
104.22,258.064,-58.651
104.22500000000001,263.93,-58.651
104.23,269.795,-58.651
104.235,269.795,-58.651
104.24000000000001,275.66,-58.651
104.245,275.66,-58.651
104.25,281.525,-58.651
104.255,281.525,-58.651
104.26,287.39,-64.516
104.265,287.39,-64.516
104.27,287.39,-58.651
104.275,293.255,-64.516
104.28,293.255,-58.651
104.285,293.255,-58.651
104.29,293.255,-58.651
104.295,293.255,-58.651
104.3,293.255,-58.651
104.305,293.255,-58.651
104.31,293.255,-58.651
104.315,287.39,-58.651
104.32000000000001,287.39,-58.651
104.325,281.525,-58.651
104.33,275.66,-58.651
104.33500000000001,275.66,-58.651
104.34,263.93,-64.516
104.345,258.064,-64.516
104.35000000000001,252.199,-64.516
104.355,240.469,-64.516
104.36,222.874,-64.516
104.36500000000001,199.413,-64.516
104.37,181.818,-64.516
104.375,164.223,-64.516
104.38,146.628,-64.516
104.385,129.032,-64.516
104.39,105.572,-64.516
104.395,87.977,-64.516
104.4,58.651,-64.516
104.405,35.191,-64.516
104.41,-0.0,-70.381
104.415,-23.46,-70.381
104.42,-52.786,-70.381
104.425,-82.111,-70.381
104.43,-111.437,-70.381
104.435,-129.032,-70.381
104.44,-129.032,-70.381
104.44500000000001,-99.707,-70.381
104.45,-70.381,-70.381
104.455,-64.516,-70.381
104.46000000000001,-93.842,-70.381
104.465,-105.572,-70.381
104.47,-111.437,-70.381
104.47500000000001,-134.897,-70.381
104.48,-158.358,-70.381
104.485,-170.088,-70.381
104.49000000000001,-152.493,-70.381
104.495,-123.167,-76.246
104.5,-129.032,-76.246
104.505,-146.628,-82.111
104.51,-152.493,-82.111
104.515,-152.493,-82.111
104.52,-146.628,-82.111
104.525,-134.897,-87.977
104.53,-129.032,-93.842
104.535,-123.167,-93.842
104.54,-117.302,-99.707
104.545,-111.437,-99.707
104.55,-105.572,-105.572
104.555,-99.707,-111.437
104.56,-93.842,-117.302
104.565,-87.977,-123.167
104.57000000000001,-87.977,-129.032
104.575,-87.977,-129.032
104.58,-82.111,-134.897
104.58500000000001,-82.111,-140.762
104.59,-82.111,-140.762
104.595,-76.246,-146.628
104.60000000000001,-76.246,-146.628
104.605,-76.246,-152.493
104.61,-76.246,-152.493
104.61500000000001,-70.381,-158.358
104.62,-70.381,-158.358
104.625,-70.381,-158.358
104.63,-70.381,-158.358
104.635,-70.381,-158.358
104.64,-64.516,-158.358
